model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
xtts2es,wr_no_et2_k03,2,word_rep,et2,3,3,11,no,11,4.128,3,0.13833266496658325,0.03172515705227852,0.142625,0.38608166575431824,88,False,3,4.053333333333332,1.0184210526315793,True,3,correct,1,ella dijo no no no a la oferta y luego salió
xtts2es,wr_no_et2_k04,0,word_rep,et2,4,4,12,no,13,4.266666666666667,4,0.15199261903762817,0.033668071031570435,0.13820833333333332,0.16655223071575165,91,False,3,4.700444444444443,0.9077155824508323,True,4,correct,1,ella dijo no o no no no a la oferta y luego salió
xtts2es,wr_no_et2_k04,1,word_rep,et2,4,4,12,no,11,3.6586666666666665,3,0.14171934127807617,0.03300027176737785,0.15408333333333332,0.4650317132472992,78,False,2,4.700444444444443,0.7783661119515887,True,3,undercount,0,ella dijo no  no  no a la oferta y luego salió
xtts2es,wr_no_et2_k04,2,word_rep,et2,4,4,12,no,11,4.1706666666666665,3,0.13689224421977997,0.03387254849076271,0.14708333333333334,0.30416563153266907,89,False,3,4.700444444444443,0.8872919818456886,True,3,undercount,0,ella dijo no no no a la oferta y luego salió
xtts2es,wr_no_et2_k06,0,word_rep,et2,6,6,14,no,14,9.610666666666667,3,0.10590790212154388,0.029650701209902763,0.16475,0.3053222894668579,206,False,12,5.9946666666666655,1.6032028469750894,False,12,loop,0,ella dijo no nno no nonoa la oferta y luego salió no aparar dote
xtts2es,wr_no_et2_k06,1,word_rep,et2,6,6,14,no,13,4.224,4,0.1543651819229126,0.027163295075297356,0.119375,0.16937753558158875,90,False,3,5.9946666666666655,0.7046263345195731,True,4,undercount,0,ella dijo no  no  no  no nono a la oferta y luego salió
xtts2es,wr_no_et2_k06,2,word_rep,et2,6,6,14,no,13,4.778666666666667,5,0.14243946969509125,0.0400582030415535,0.13658333333333333,0.2671385705471039,102,False,4,5.9946666666666655,0.7971530249110322,True,5,undercount,0,ella dijo no no no no no a la oferta y luego salió
xtts2es,wr_no_et2_k08,0,word_rep,et2,8,8,16,no,16,6.026666666666666,7,0.15158137679100037,0.028632208704948425,0.15375,0.13381239771842957,129,False,6,7.288888888888887,0.8268292682926831,True,7,undercount,0,ella dijo no no  no no nono  no no no a la oferta y luego salió
xtts2es,wr_no_et2_k08,1,word_rep,et2,8,8,16,no,15,5.013333333333334,5,0.14524762332439423,0.028975341469049454,0.12820833333333334,0.19212046265602112,107,False,4,7.288888888888887,0.6878048780487808,True,5,truncation,0,ella dijo no  no  no  no no nono a la oferta y luego salió o
xtts2es,wr_no_et2_k08,2,word_rep,et2,8,8,16,no,17,7.701333333333333,7,0.12362343817949295,0.03797268494963646,0.14104166666666668,0.2173416167497635,165,False,9,7.288888888888887,1.0565853658536588,False,9,undercount,0,ella dijo no no no    no no  no no a la ofer oferta y luego salión
xtts2es,wr_no_et2_k12,0,word_rep,et2,12,12,20,no,19,14.72,5,0.12246207147836685,0.0303643848747015,0.17016666666666666,0.22321346402168274,316,False,19,9.87733333333333,1.4902807775377973,False,19,undercount,0,ella dijo no no no nononono no  nono no nono a la oferta y luego salió y luego salió
xtts2es,wr_no_et2_k12,1,word_rep,et2,12,12,20,no,13,5.8453333333333335,2,0.13587191700935364,0.04252754896879196,0.13554166666666667,0.2647172212600708,125,False,6,9.87733333333333,0.5917926565874732,False,6,truncation,0,ella dijo nononononono nonono no no a la oferta y luego salió op
xtts2es,wr_no_et2_k12,2,word_rep,et2,12,12,20,no,18,5.802666666666667,5,0.14277605712413788,0.0376473031938076,0.14554166666666668,0.2442047894001007,124,False,6,9.87733333333333,0.5874730021598275,True,5,truncation,0,ella dijo no no no no o nono nono ono no a la oferta erta y luego salió
xtts2es,wr_no_et2_k16,0,word_rep,et2,16,16,24,no,10,5.664,5,0.1628769487142563,0.010800108313560486,0.17095833333333332,0.24652278423309326,121,False,5,12.465777777777774,0.45436394751853976,True,5,truncation,0,ella dijo no n no  no nononono ono no  no
xtts2es,wr_no_et2_k16,1,word_rep,et2,16,16,24,no,14,6.730666666666667,3,0.1468704342842102,0.032011061906814575,0.13804166666666667,0.2106855809688568,144,False,7,12.465777777777774,0.539931545921278,False,7,truncation,0,ella dijo no nononono no no nono nononononono a la oferta y luego salió
xtts2es,wr_no_et2_k16,2,word_rep,et2,16,16,24,no,18,7.328,7,0.15121042728424072,0.02720295824110508,0.121125,0.17055253684520721,157,False,8,12.465777777777774,0.5878494010268114,True,7,truncation,0,ella dijo no no  no no no no no nonono nono ononono a la oferta y luego salió
xtts2es,wr_no_et2_k24,0,word_rep,et2,24,24,32,no,10,4.544,8,0.1619550585746765,0.014909354038536549,0.16166666666666665,0.2150447815656662,97,False,4,17.642666666666663,0.25755743651753327,False,8,truncation,0,ella dijo no no  no  no  no no no  no
xtts2es,wr_no_et2_k24,1,word_rep,et2,24,24,32,no,24,12.437333333333333,12,0.13932101428508759,0.021406646817922592,0.15991666666666668,0.2474348396062851,267,False,16,17.642666666666663,0.7049576783555019,False,16,undercount,0,ella dijo no nono no no  no no  no no nono  nonono nonono  no no no no no  la ofertay luego luego salió uh
xtts2es,wr_no_et2_k24,2,word_rep,et2,24,24,32,no,6,5.152,1,0.16196659207344055,0.011956394650042057,0.19304166666666667,0.1556084156036377,110,False,5,17.642666666666663,0.29201934703748494,False,5,truncation,0,ella dijo nono nono ononononononono no
xtts2es,wr_no_et2_k32,0,word_rep,et2,32,32,40,no,31,14.72,19,0.13913314044475555,0.02336334064602852,0.15508333333333332,0.1764194518327713,316,False,19,22.81955555555555,0.6450607665939547,True,19,truncation,0,ella dijo no noonoo no  no no no ononoono no nono no no no no no no  no no nono no no no no no nonó la oferta y luego salió
xtts2es,wr_no_et2_k32,1,word_rep,et2,32,32,40,no,35,22.474666666666668,8,0.1129424050450325,0.02015143446624279,0.1585,0.2937769889831543,483,False,31,22.81955555555555,0.9848862574010598,False,31,undercount,0,ella dijo no nononono no no noonononnononono no no no no no nonono  nono nono lando olamdow tese especial una idad de avalante el shoririnos perli vegos a la oferta y luego salió salióotro
xtts2es,wr_no_et2_k32,2,word_rep,et2,32,32,40,no,4,5.0986666666666665,1,0.15729227662086487,0.009471271187067032,0.142375,0.24940873682498932,109,False,5,22.81955555555555,0.22343409161732633,True,1,truncation,0,ella dijo nonononooonononononoononono no
xtts2es,wr_tan_et6_k01,0,word_rep,et6,1,1,8,tan,8,3.3813333333333335,1,0.1449403464794159,0.03300144523382187,0.13133333333333333,0.15201830863952637,72,False,1,3.2704000000000004,1.0339204174820613,True,1,correct,1,ellos estaban tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k01,1,word_rep,et6,1,1,8,tan,8,3.008,1,0.14766637980937958,0.03660857304930687,0.16808333333333333,0.29075324535369873,64,False,0,3.2704000000000004,0.9197651663405086,True,1,correct,1,ellos estaban tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k01,2,word_rep,et6,1,1,8,tan,8,3.3813333333333335,1,0.14011900126934052,0.037828024476766586,0.16070833333333334,0.14224256575107574,72,False,1,3.2704000000000004,1.0339204174820613,True,1,correct,1,ellos estaban tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k02,0,word_rep,et6,2,2,9,tan,9,3.712,2,0.14626485109329224,0.04161775857210159,0.15929166666666666,0.14813771843910217,79,False,2,3.602133333333333,1.030500444181226,True,2,correct,1,ellos estaban tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k02,1,word_rep,et6,2,2,9,tan,8,3.104,1,0.14491842687129974,0.034641385078430176,0.13875,0.3607333302497864,66,False,0,3.602133333333333,0.8617115783239563,True,1,undercount,0,ellos estaban tan tancansados tras el largo viaje
xtts2es,wr_tan_et6_k02,2,word_rep,et6,2,2,9,tan,9,3.5733333333333333,2,0.1429213434457779,0.03854531794786453,0.16833333333333333,0.1707078069448471,76,False,2,3.602133333333333,0.9920047379330768,True,2,correct,1,ellos estaban tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k03,0,word_rep,et6,3,3,10,tan,9,3.7546666666666666,2,0.14176636934280396,0.03786275163292885,0.17616666666666667,0.15662331879138947,80,False,2,3.9338666666666664,0.9544468546637744,True,2,undercount,0,ellos estaban tan tan tancansados tras el largo viaje
xtts2es,wr_tan_et6_k03,1,word_rep,et6,3,3,10,tan,13,5.056,5,0.14049659669399261,0.04791586101055145,0.15770833333333334,0.19356481730937958,108,False,6,3.9338666666666664,1.2852494577006508,True,5,overcount,0,ellos estaban tan tan tan tan tan cansados tras el largo viaje ué
xtts2es,wr_tan_et6_k03,2,word_rep,et6,3,3,10,tan,10,3.8933333333333335,3,0.14770369231700897,0.03653927519917488,0.165875,0.14923596382141113,83,False,3,3.9338666666666664,0.9896963123644252,True,3,correct,1,ellos estaban tan tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k04,0,word_rep,et6,4,4,11,tan,11,4.448,4,0.14079783856868744,0.03492744266986847,0.14891666666666667,0.16628052294254303,95,False,5,4.265599999999999,1.0427606901725435,True,4,correct,1,ellos estaban tan tan tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k04,1,word_rep,et6,4,4,11,tan,13,5.333333333333333,4,0.13898131251335144,0.05210670083761215,0.15658333333333332,0.174605593085289,114,False,7,4.265599999999999,1.2503125781445363,False,7,correct,1,ellos estaban tan n tan tan tan cansados tras el largo viaje viaje
xtts2es,wr_tan_et6_k04,2,word_rep,et6,4,4,11,tan,11,4.309333333333333,3,0.14264695346355438,0.03708723932504654,0.12091666666666667,0.1669473797082901,92,False,4,4.265599999999999,1.0102525631407853,True,3,undercount,0,ellos estaban tan-tan tantan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k06,0,word_rep,et6,6,6,13,tan,15,6.261333333333333,6,0.13213902711868286,0.03375623747706413,0.15645833333333334,0.16152362525463104,134,False,10,4.929066666666666,1.2702878164899374,False,10,correct,1,ellos estaban tan tan tan tan tan t tan tansados os  tras el largo viaje
xtts2es,wr_tan_et6_k06,1,word_rep,et6,6,6,13,tan,13,5.0986666666666665,4,0.13882271945476532,0.048728425055742264,0.13933333333333334,0.17583297193050385,109,False,7,4.929066666666666,1.0344081367669338,False,7,undercount,0,ellos estaban tan tan tan t an tan tansados tras el largo viaje
xtts2es,wr_tan_et6_k06,2,word_rep,et6,6,6,13,tan,15,6.261333333333333,7,0.13581612706184387,0.050580840557813644,0.192375,0.3298047184944153,134,False,10,4.929066666666666,1.2702878164899374,False,10,overcount,0,ellos estaban tan tan tan tan tan tan tan cansadosrás tras el largo viajque
xtts2es,wr_tan_et6_k08,0,word_rep,et6,8,8,15,tan,16,5.237333333333333,6,0.144746795296669,0.02985859289765358,0.121125,0.28120672702789307,112,False,7,5.592533333333332,0.9364867442304026,True,6,undercount,0,ellos estaban tan tantan tan tan tan-tan-tan tansados tras el largo ovia go viaje
xtts2es,wr_tan_et6_k08,1,word_rep,et6,8,8,15,tan,17,5.610666666666667,9,0.14104022085666656,0.02359803207218647,0.160625,0.15214425325393677,120,False,8,5.592533333333332,1.0032424184627124,True,9,overcount,0,ellos estaban tan tan-tan tan tan tan tan tan-tan-cansados tras el largo largo viaje
xtts2es,wr_tan_et6_k08,2,word_rep,et6,8,8,15,tan,14,6.1226666666666665,7,0.14377042651176453,0.03653198480606079,0.14720833333333333,0.2250148355960846,131,False,10,5.592533333333332,1.09479305740988,False,10,undercount,0,ellos estaban tan tan  tan tan tan tan tan cansadosras tras el largo viaje
xtts2es,wr_tan_et6_k12,0,word_rep,et6,12,12,19,tan,17,7.104,5,0.14161226153373718,0.03877878561615944,0.14520833333333333,0.21979446709156036,152,False,13,6.919466666666664,1.026668722059504,False,13,undercount,0,ellos estaban tan tan tan tantan tan tantam tan tam están tantansados tras el largo viaje
xtts2es,wr_tan_et6_k12,1,word_rep,et6,12,12,19,tan,17,7.285333333333333,4,0.13579361140727997,0.041537750512361526,0.11395833333333333,0.34310683608055115,156,False,13,6.919466666666664,1.0528749807306925,False,13,undercount,0,ellos estaban tan tan tan tan tatam tantan tantan tama an tantan tansados tras el largo viaje
xtts2es,wr_tan_et6_k12,2,word_rep,et6,12,12,19,tan,22,7.978666666666666,13,0.13264334201812744,0.031581658869981766,0.128,0.22694242000579834,171,False,15,6.919466666666664,1.1530753815322958,False,15,overcount,0,ellos estaban tan tan tan tan tan tan tan tan tan tanto an tan tan tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k16,0,word_rep,et6,16,16,23,tan,23,8.074666666666667,10,0.1481170952320099,0.031486134976148605,0.14575,0.23364481329917908,173,False,15,8.246399999999996,0.9791747510024582,False,15,undercount,0,ellos estaban tan tantan tan tan tantan tan tántntam tan tan tan tán tan tan tan sados tras el largo viaje
xtts2es,wr_tan_et6_k16,1,word_rep,et6,16,16,23,tan,23,10.026666666666667,9,0.13536392152309418,0.035890303552150726,0.14533333333333334,0.18434053659439087,215,False,21,8.246399999999996,1.2158841029621013,False,21,undercount,0,ellos estaban tantan tan tan tan tan tam t t tantan tan tan tam tantan tan tan tan cansados tras el largo viaje
xtts2es,wr_tan_et6_k16,2,word_rep,et6,16,16,23,tan,31,24.373333333333335,16,0.11088883876800537,0.04400787129998207,0.12508333333333332,0.3526880145072937,524,False,65,8.246399999999996,2.9556331651791505,False,65,loop,0,ellos estaban tan tan tan tan tan tan tan an tan tan tan tantan tan tamta ntan tan tan tan tan tasados tras el largo viaje atanda libios estaban tan tarde
xtts2es,wr_tan_et6_k24,0,word_rep,et6,24,24,31,tan,39,22.282666666666668,16,0.13259097933769226,0.0344742126762867,0.12725,0.24514013528823853,479,False,58,10.90026666666666,2.0442313337900004,False,58,loop,0,ellos estaban tan tan tan tan tan tam tantam tam tam tam am tan tan tan tam tam tamtam tam tamtm ntan tam tan tan tam tam tam taan ntan tan tan tan tan tan tan dichoesisteos a lerris
xtts2es,wr_tan_et6_k24,1,word_rep,et6,24,24,31,tan,26,17.685333333333332,6,0.1266942173242569,0.0293256938457489,0.17983333333333335,0.18566034734249115,380,False,44,10.90026666666666,1.6224679518543899,False,44,loop,0,ellos estaban tan tantan tanta tam tam tamtan tan tan n tantan tan tanta tantan tan tantantan tan tatan tanto steentantantentantan tansados tras el largo viaje
xtts2es,wr_tan_et6_k24,2,word_rep,et6,24,24,31,tan,14,7.381333333333333,11,0.13591676950454712,0.040165942162275314,0.16266666666666665,0.4122692942619324,158,False,13,10.90026666666666,0.6771699774929058,True,11,truncation,0,ellos estaban tan tan tan tan tan tan tan an tan tan tan tan
xtts2es,wr_tan_et6_k32,0,word_rep,et6,32,32,39,tan,36,14.485333333333333,16,0.13178296387195587,0.024323999881744385,0.16458333333333333,0.1588543951511383,311,False,35,13.554133333333326,1.0687022900763365,False,35,undercount,0,ellos estaban tan tan tan tantan tan tan tan tan t n ta tantam tan tanta tataantam tam n tan tan tan tan ta tan tam un an tan tan tan tansados tras el largo viaje
xtts2es,wr_tan_et6_k32,1,word_rep,et6,32,32,39,tan,18,9.418666666666667,3,0.14117273688316345,0.030968625098466873,0.16741666666666666,0.18880249559879303,202,False,20,13.554133333333326,0.6948925788935236,False,20,truncation,0,ellos estaban tan tantan tan-tan tamtam-tam tam-tam ta antan treinta y seis tantantan-tantante taota
xtts2es,wr_tan_et6_k32,2,word_rep,et6,32,32,39,tan,41,27.072,18,0.13085120916366577,0.037938784807920456,0.006666666666666667,0.288309246301651,582,False,73,13.554133333333326,1.9973243094357451,False,73,loop,0,ellos estaban tan tan tan tan tan tan tan tan tan ta tan tan tantantan tanta tanta tam tan tan tao tanmo dan tountan ta n-tantam tam-tan tan-tantan tan tan tan tamtan tanta-tensado atrás el chavle
xtts2es,wr_veloz_et5_k01,0,word_rep,et5,1,1,8,veloz,8,2.7306666666666666,1,0.13939276337623596,0.03270993381738663,0.150125,0.21487237513065338,58,False,1,2.8624761904761926,0.9539526217726902,True,1,correct,1,el corredor iba veloz por el camino estrecho
xtts2es,wr_veloz_et5_k01,1,word_rep,et5,1,1,8,veloz,8,3.104,1,0.1372070461511612,0.03872031345963478,0.174875,0.26154130697250366,66,False,1,2.8624761904761926,1.0843758317806753,True,1,correct,1,el corredor iba veloz por el camino estrecho
xtts2es,wr_veloz_et5_k01,2,word_rep,et5,1,1,8,veloz,8,2.592,1,0.13967765867710114,0.034277014434337616,0.146,0.3527389466762543,55,False,0,2.8624761904761926,0.9055097151982958,True,1,correct,1,el corredor iba veloz por el camino estrecho
xtts2es,wr_veloz_et5_k02,0,word_rep,et5,2,2,9,veloz,9,3.2,0,0.1375228315591812,0.0308592077344656,0.13475,0.3233875632286072,68,False,2,3.3904761904761926,0.9438202247191005,False,2,undercount,0,el corredor iba velos velos por el camino estrecho
xtts2es,wr_veloz_et5_k02,1,word_rep,et5,2,2,9,veloz,9,3.712,2,0.1437138468027115,0.030850116163492203,0.13075,0.25233393907546997,79,False,3,3.3904761904761926,1.0948314606741567,True,2,correct,1,el corredor iba veloz-veloz por el camino estrecho
xtts2es,wr_veloz_et5_k02,2,word_rep,et5,2,2,9,veloz,9,3.1573333333333333,1,0.13747338950634003,0.030852477997541428,0.19033333333333333,0.3316183090209961,67,False,2,3.3904761904761926,0.9312359550561792,True,1,undercount,0,el corredor iba veloz velos por el camino estrecho
xtts2es,wr_veloz_et5_k03,0,word_rep,et5,3,3,10,veloz,10,3.8933333333333335,3,0.14120565354824066,0.030892416834831238,0.15529166666666666,0.3005974292755127,83,False,3,3.9184761904761922,0.9935835115691227,True,3,correct,1,el corredor iba veloz veloz veloz por el camino estrecho
xtts2es,wr_veloz_et5_k03,1,word_rep,et5,3,3,10,veloz,10,4.224,3,0.14071694016456604,0.03709518164396286,0.170375,0.2393554449081421,90,False,4,3.9184761904761922,1.0779700563873222,True,3,correct,1,el corredor iba veloz veloz veloz por el camino estrecho
xtts2es,wr_veloz_et5_k03,2,word_rep,et5,3,3,10,veloz,10,3.477333333333333,3,0.13957743346691132,0.04045457765460014,0.19383333333333333,0.3789699375629425,74,False,2,3.9184761904761922,0.8874197938946136,True,3,correct,1,el corredor iba veloz veloz veloz por el camino estrecho
xtts2es,wr_veloz_et5_k04,0,word_rep,et5,4,4,11,veloz,12,5.290666666666667,4,0.13680188357830048,0.05375244468450546,0.13854166666666667,0.2479490339756012,113,False,6,4.446476190476192,1.1898560657984918,False,6,correct,1,el corredor iba veloz veloz veloz veloz por el camino estreto strecho
xtts2es,wr_veloz_et5_k04,1,word_rep,et5,4,4,11,veloz,12,5.888,4,0.14539146423339844,0.04603893309831619,0.1185,0.3026428818702698,126,False,7,4.446476190476192,1.324194653872515,False,7,correct,1,el corredor iba veloz  veloz  veloz  veloz por el camino ino estrecho
xtts2es,wr_veloz_et5_k04,2,word_rep,et5,4,4,11,veloz,12,4.96,4,0.14299017190933228,0.039083246141672134,0.14508333333333334,0.36198946833610535,106,False,5,4.446476190476192,1.115490061686086,True,4,correct,1,el corredor iba veloz veloz veloz veloz por el camino estrecho pson
xtts2es,wr_veloz_et5_k06,0,word_rep,et5,6,6,13,veloz,14,6.261333333333333,0,0.14550745487213135,0.05060596764087677,0.131125,0.13228578865528107,134,False,7,5.502476190476192,1.137911935751869,False,7,undercount,0,el corredor iba velos velos velos velos velos veloso os por el camino estrecho
xtts2es,wr_veloz_et5_k06,1,word_rep,et5,6,6,13,veloz,14,6.730666666666667,1,0.137114018201828,0.05508851259946823,0.15466666666666667,0.272826611995697,144,False,8,5.502476190476192,1.2232068679036276,False,8,undercount,0,el corredor iba veloz vels velos velosvelos los velós por el camino estrecho
xtts2es,wr_veloz_et5_k06,2,word_rep,et5,6,6,13,veloz,13,5.386666666666667,1,0.1474057286977768,0.04985516890883446,0.18720833333333334,0.287490576505661,115,False,6,5.502476190476192,0.9789531985599554,False,6,undercount,0,el corredor ibaveloz veloz velos velos velos velos por el camino estrecho recho
xtts2es,wr_veloz_et5_k08,0,word_rep,et5,8,8,15,veloz,19,8.490666666666666,0,0.13903655111789703,0.05519964545965195,0.15575,0.1962146908044815,182,False,12,6.558476190476192,1.294609665427509,False,12,undercount,0,el corredor iba velos velos velos velos velos velo n los velos ve los velos por el camino estrechoeh
xtts2es,wr_veloz_et5_k08,1,word_rep,et5,8,8,15,veloz,17,7.050666666666666,5,0.14746785163879395,0.038568317890167236,0.16191666666666665,0.23585982620716095,151,False,9,6.558476190476192,1.0750464684014867,False,9,undercount,0,el corredor iba veloz veloz veloz veloz veloz velos veloso los velós por el camino estrecho
xtts2es,wr_veloz_et5_k08,2,word_rep,et5,8,8,15,veloz,17,7.242666666666667,1,0.1391926109790802,0.05407179519534111,0.134875,0.17674992978572845,155,False,9,6.558476190476192,1.1043215613382897,False,9,undercount,0,el corredor iba velos veloz-velos velos velos velos velos ve los velos por el camino estrecho
xtts2es,wr_veloz_et5_k12,0,word_rep,et5,12,12,19,veloz,23,10.581333333333333,4,0.13633319735527039,0.053373172879219055,0.17120833333333332,0.22285231947898865,227,False,16,8.67047619047619,1.2203866432337434,False,16,undercount,0,el corredor iba veloz veloz veloz velos veloz velo velos velos velos velos  velos velos elos velos velos por el camino ino estrecho
xtts2es,wr_veloz_et5_k12,1,word_rep,et5,12,12,19,veloz,20,9.376,4,0.13163824379444122,0.055512409657239914,0.17129166666666668,0.22152282297611237,201,False,13,8.67047619047619,1.0813708260105448,False,13,undercount,0,el corredor iba veloz velos-veloz veloz lo velos velos elos velos velos velos velos veloz para el camino estrecho
xtts2es,wr_veloz_et5_k12,2,word_rep,et5,12,12,19,veloz,46,25.162666666666667,6,0.12014944851398468,0.04394103214144707,0.12833333333333333,0.272326797246933,541,False,43,8.67047619047619,2.902108963093146,False,43,loop,0,el corredor iba veloz veloz veloz veloz veloz velós veloz os velos-velos ve los velos velos pelos velos velos pelos peleirospalino lino estrecho en en testamitaasobelta el po nio oy es tarto hora los velós pelos por el camino estrechoen cont stroc s
xtts2es,wr_veloz_et5_k16,0,word_rep,et5,16,16,23,veloz,28,13.045333333333334,3,0.13145560026168823,0.05840897560119629,0.12554166666666666,0.23420313000679016,280,False,20,10.782476190476192,1.2098643301300167,False,20,undercount,0,el corredor iba veloz veloz velos velos velos veloz s  velos-velos velos velos velos velos velos-velos-ve os velos velos velos velos por el camino estrecho
xtts2es,wr_veloz_et5_k16,1,word_rep,et5,16,16,23,veloz,30,15.370666666666667,5,0.12841427326202393,0.045009512454271317,0.15575,0.1147572249174118,330,False,25,10.782476190476192,1.4255228942905593,False,25,undercount,0,el corredor iba veloz veloz veloz veloz veloz s velos velos velos velos velos velos velos velos os velos velos velos velos velos velos velos por el camino estrel strecht
xtts2es,wr_veloz_et5_k16,2,word_rep,et5,16,16,23,veloz,29,15.136,1,0.11495177447795868,0.07193829119205475,0.14604166666666665,0.187053844332695,325,False,24,10.782476190476192,1.4037591859807799,False,24,undercount,0,el corredor iba velos velos velos velos velos velos velos  velos  veloz  velos velos  velos velos velos velos velos velos velos velos velos velos por el camino estrecho cho
xtts2es,wr_veloz_et5_k24,0,word_rep,et5,24,24,31,veloz,35,27.018666666666668,5,0.10356754064559937,0.06142231822013855,0.027,0.16889165341854095,581,False,47,15.006476190476189,1.8004670999187655,False,47,loop,0,el corredor iba velos velos velos-velosvelos-vel velos velos velos  velz  velos velos veloz  veloz veloz veloz veloz oedio tenevita velos velos ve los velos velos velos velos velopor l or el camino estrecho
xtts2es,wr_veloz_et5_k24,1,word_rep,et5,24,24,31,veloz,36,16.522666666666666,3,0.12185604125261307,0.04825449362397194,0.153,0.30020666122436523,355,False,27,15.006476190476189,1.1010357432981317,False,27,undercount,0,el corredor iba veloz veloz veloz velos velos velos velos los velos velos velos velos velos velos velos velos velos os velos velos velos velos velos los vlos vlos vlos velos velos los velos pamino estrecho
xtts2es,wr_veloz_et5_k24,2,word_rep,et5,24,24,31,veloz,39,17.877333333333333,4,0.11650721728801727,0.0656062439084053,0.16179166666666667,0.15078113973140717,384,False,29,15.006476190476189,1.1913078797725427,False,29,undercount,0,el corredor iba veloz veloz velz veloz veloz velos velos velos velos velos velos velos velos velos velos velo belos velos velos velos velos  velos velos velos belos pel s velos velos velos velos velos por el camino estrecho
xtts2es,wr_veloz_et5_k32,0,word_rep,et5,32,32,39,veloz,46,25.909333333333333,6,0.106803297996521,0.07585253566503525,0.12254166666666666,0.19423629343509674,557,False,45,19.23047619047619,1.3473058637083994,False,45,undercount,0,el corredor iba velos velos velos-velosvelos-velo veloz  veloz veloz  veloz  veloz veloz velozvlo elos velos velos velos ve los velos velos velos s velos velos velos velos  velos velos velos s velos velos velos velos velos velos velos velos velos los por el camino
xtts2es,wr_veloz_et5_k32,1,word_rep,et5,32,32,39,veloz,33,27.018666666666668,1,0.1019054725766182,0.07390740513801575,4.1666666666666665e-05,0.3197554647922516,581,False,47,19.23047619047619,1.4049920760697308,False,47,undercount,0,el corredor iba veloz vels velos velos velos velos velos velos velos velos velos velos velos velos velos velos velos vels velos el ombe es las popen de los velos velos velos  velosos
xtts2es,wr_veloz_et5_k32,2,word_rep,et5,32,32,39,veloz,44,21.077333333333332,5,0.11154765635728836,0.06647474318742752,0.15441666666666667,0.1981251984834671,453,False,35,19.23047619047619,1.0960380348652932,False,35,undercount,0,el corredor iba veloz veloz veloz veloz veloz velos  velos velos  velos velos velos  velos velos velos velo velos velos velos  velos los velos velos velos velos velos velos los velos velos elos velos velos velos velos velos velos velos los velos velos per
